ITE002434,ABC002434,F,H,A,G
ITE002435,ABC002435,F,E,L,L
ITE002436,ABC002436,C,M,I,
ITE002437,ABC002437,J,G,J,J
ITE002438,ABC002438,M,H,B,
ITE002439,ABC002439,I,L,F,
ITE002440,ABC002440,B,M,B,
ITE002441,ABC002441,H,C,C,G
ITE002442,ABC002442,I,H,N,
ITE002443,ABC002443,M,C,J,
ITE002444,ABC002444,F,N,L,
ITE002445,ABC002445,F,F,F,
ITE002446,ABC002446,C,J,E,
ITE002447,ABC002447,C,C,D,
ITE002448,ABC002448,J,I,I,G
ITE002449,ABC002449,H,N,,M
ITE002450,ABC002450,B,I,A,
ITE002451,ABC002451,L,B,A,
ITE002452,ABC002452,F,M,J,G
ITE002453,ABC002453,G,A,B,
ITE002454,ABC002454,L,B,H,
ITE002455,ABC002455,M,G,G,M
ITE002456,ABC002456,E,G,E,
ITE002457,ABC002457,M,F,I,M
ITE002458,ABC002458,J,C,M,H
ITE002459,ABC002459,C,G,A,M
ITE002460,ABC002460,A,B,E,
ITE002461,ABC002461,B,E,N,H
ITE002462,ABC002462,E,I,C,G
ITE002463,ABC002463,A,L,A,
ITE002464,ABC002464,A,M,G,H
ITE002465,ABC002465,D,I,E,
ITE002466,ABC002466,I,G,G,
ITE002467,ABC002467,G,I,N,M
ITE002468,ABC002468,A,F,I,
ITE002469,ABC002469,N,M,E,
ITE002470,ABC002470,C,L,C,
ITE002471,ABC002471,N,B,L,G
ITE002472,ABC002472,E,B,C,H
ITE002473,ABC002473,N,H,M,N
ITE002474,ABC002474,L,I,N,L
ITE002475,ABC002475,C,H,B,
ITE002476,ABC002476,B,L,M,
ITE002477,ABC002477,L,I,L,
ITE002478,ABC002478,A,A,M,J
ITE002479,ABC002479,G,H,J,
ITE002480,ABC002480,C,L,L,
ITE002481,ABC002481,F,I,J,
ITE002482,ABC002482,H,J,H,H
ITE002483,ABC002483,M,D,I,N
ITE002484,ABC002484,M,A,N,
ITE002485,ABC002485,J,F,F,
ITE002486,ABC002486,H,D,,
ITE002487,ABC002487,M,I,F,
ITE002488,ABC002488,L,D,I,I
ITE002489,ABC002489,F,H,A,
ITE002490,ABC002490,G,M,H,N
ITE002491,ABC002491,M,M,J,
ITE002492,ABC002492,D,B,,H
ITE002493,ABC002493,D,M,D,
ITE002494,ABC002494,G,A,L,J
ITE002495,ABC002495,G,N,J,
ITE002496,ABC002496,E,E,M,M
ITE002497,ABC002497,E,I,N,
ITE002498,ABC002498,G,N,,
ITE002499,ABC002499,N,G,D,J
ITE002500,ABC002500,J,N,H,
ITE002501,ABC002501,M,L,I,G
ITE002502,ABC002502,B,B,E,
ITE002503,ABC002503,H,L,G,L
ITE002504,ABC002504,D,J,B,L
ITE002505,ABC002505,I,C,J,G
ITE002506,ABC002506,E,J,C,
ITE002507,ABC002507,L,N,E,
ITE002508,ABC002508,J,L,G,N
ITE002509,ABC002509,J,N,C,N
ITE002510,ABC002510,C,L,H,H
ITE002511,ABC002511,G,A,B,M
ITE002512,ABC002512,D,N,H,
ITE002513,ABC002513,F,M,A,
ITE002514,ABC002514,I,A,L,
ITE002515,ABC002515,L,L,M,N
ITE002516,ABC002516,C,H,E,M
ITE002517,ABC002517,G,B,N,
ITE002518,ABC002518,G,B,I,
ITE002519,ABC002519,A,L,J,
ITE002520,ABC002520,D,C,L,
ITE002521,ABC002521,I,A,A,
ITE002522,ABC002522,B,C,H,M
ITE002523,ABC002523,D,L,I,
ITE002524,ABC002524,G,B,A,H
ITE002525,ABC002525,G,M,M,
ITE002526,ABC002526,L,F,A,
ITE002527,ABC002527,M,H,G,G
ITE002528,ABC002528,M,I,,L
ITE002529,ABC002529,F,M,J,G
ITE002530,ABC002530,J,N,A,
ITE002531,ABC002531,I,H,J,
ITE002532,ABC002532,B,B,N,L
ITE002533,ABC002533,D,I,C,M
ITE002534,ABC002534,D,D,N,H
ITE002535,ABC002535,J,B,H,N
ITE002536,ABC002536,M,I,L,
ITE002537,ABC002537,G,L,M,J
ITE002538,ABC002538,M,J,E,
ITE002539,ABC002539,D,M,I,M
ITE002540,ABC002540,L,A,D,
ITE002541,ABC002541,I,B,C,G
ITE002542,ABC002542,D,D,D,
ITE002543,ABC002543,A,F,M,
ITE002544,ABC002544,E,B,I,
ITE002545,ABC002545,B,E,I,
ITE002546,ABC002546,C,E,D,
ITE002547,ABC002547,J,D,I,
ITE002548,ABC002548,G,H,H,
ITE002549,ABC002549,I,C,,N
ITE002550,ABC002550,L,B,H,
ITE002551,ABC002551,N,G,C,N
ITE002552,ABC002552,D,N,D,J
ITE002553,ABC002553,C,M,G,N
ITE002554,ABC002554,I,E,I,
ITE002555,ABC002555,D,H,H,
ITE002556,ABC002556,N,C,J,J
ITE002557,ABC002557,B,M,H,
ITE002558,ABC002558,I,M,B,
ITE002559,ABC002559,H,M,F,I
ITE002560,ABC002560,M,B,H,J
ITE002561,ABC002561,J,D,G,
ITE002562,ABC002562,D,A,G,
ITE002563,ABC002563,I,J,H,
ITE002564,ABC002564,J,B,B,
ITE002565,ABC002565,E,D,,
ITE002566,ABC002566,I,D,E,
ITE002567,ABC002567,F,D,E,
ITE002568,ABC002568,H,D,B,I
ITE002569,ABC002569,N,F,N,G
ITE002570,ABC002570,E,G,L,
ITE002571,ABC002571,B,A,D,N
ITE002572,ABC002572,A,C,E,
ITE002573,ABC002573,J,H,L,G
ITE002574,ABC002574,H,N,C,H
ITE002575,ABC002575,A,E,A,I
ITE002576,ABC002576,F,L,M,
ITE002577,ABC002577,D,N,D,
ITE002578,ABC002578,I,L,E,H
ITE002579,ABC002579,M,J,D,J
ITE002580,ABC002580,I,F,J,
ITE002581,ABC002581,H,A,M,
ITE002582,ABC002582,A,I,G,H
ITE002583,ABC002583,I,D,D,M
ITE002584,ABC002584,M,J,C,N
ITE002585,ABC002585,J,G,D,
ITE002586,ABC002586,N,N,J,N
ITE002587,ABC002587,C,H,E,
ITE002588,ABC002588,N,G,A,
ITE002589,ABC002589,E,D,,J
ITE002590,ABC002590,D,B,M,
ITE002591,ABC002591,E,D,J,
ITE002592,ABC002592,J,F,C,N
ITE002593,ABC002593,M,D,D,J
ITE002594,ABC002594,C,D,C,
ITE002595,ABC002595,F,D,E,
ITE002596,ABC002596,M,L,N,H
ITE002597,ABC002597,M,F,I,N
ITE002598,ABC002598,L,C,C,H
ITE002599,ABC002599,B,L,D,H
ITE002600,ABC002600,E,L,F,
ITE002601,ABC002601,G,C,E,
ITE002602,ABC002602,F,E,F,H
ITE002603,ABC002603,D,G,B,
ITE002604,ABC002604,A,D,C,M
ITE002605,ABC002605,F,A,M,I
ITE002606,ABC002606,I,B,H,
ITE002607,ABC002607,H,N,D,
ITE002608,ABC002608,D,D,A,
ITE002609,ABC002609,F,G,F,
ITE002610,ABC002610,B,J,F,G
ITE002611,ABC002611,D,H,B,H
ITE002612,ABC002612,I,G,E,
ITE002613,ABC002613,M,B,M,
ITE002614,ABC002614,M,M,M,
ITE002615,ABC002615,I,I,I,J
ITE002616,ABC002616,J,M,B,L
ITE002617,ABC002617,G,J,H,
ITE002618,ABC002618,L,N,B,N
ITE002619,ABC002619,I,A,D,M
ITE002620,ABC002620,I,N,L,H
ITE002621,ABC002621,H,M,,H
ITE002622,ABC002622,J,I,J,I
ITE002623,ABC002623,M,E,D,M
ITE002624,ABC002624,C,I,F,
ITE002625,ABC002625,C,B,L,G
ITE002626,ABC002626,J,G,J,L
ITE002627,ABC002627,C,N,B,
ITE002628,ABC002628,F,L,H,H
ITE002629,ABC002629,A,D,L,
ITE002630,ABC002630,E,F,G,
ITE002631,ABC002631,C,M,I,
ITE002632,ABC002632,F,C,M,G
ITE002633,ABC002633,J,I,I,
ITE002634,ABC002634,E,J,H,G
ITE002635,ABC002635,C,I,I,I
ITE002636,ABC002636,C,C,N,L
ITE002637,ABC002637,F,M,J,J
ITE002638,ABC002638,A,B,A,
ITE002639,ABC002639,C,G,A,H
ITE002640,ABC002640,E,I,L,
ITE002641,ABC002641,G,H,D,
ITE002642,ABC002642,G,B,D,G
ITE002643,ABC002643,M,N,A,
ITE002644,ABC002644,N,M,A,H
ITE002645,ABC002645,F,A,I,G
ITE002646,ABC002646,D,N,M,
ITE002647,ABC002647,B,M,G,L
ITE002648,ABC002648,N,E,G,
ITE002649,ABC002649,F,F,,M
ITE002650,ABC002650,J,H,F,I
ITE002651,ABC002651,M,N,M,I
ITE002652,ABC002652,A,G,F,
ITE002653,ABC002653,L,B,E,J
ITE002654,ABC002654,E,B,J,J
ITE002655,ABC002655,I,N,C,L
ITE002656,ABC002656,I,F,A,
ITE002657,ABC002657,B,J,G,I
ITE002658,ABC002658,C,M,M,G
ITE002659,ABC002659,A,C,L,
ITE002660,ABC002660,L,H,G,
ITE002661,ABC002661,J,N,B,L
ITE002662,ABC002662,F,G,M,M
ITE002663,ABC002663,H,G,M,
ITE002664,ABC002664,L,E,J,M
ITE002665,ABC002665,B,B,,
ITE002666,ABC002666,A,I,J,
ITE002667,ABC002667,C,E,C,J
ITE002668,ABC002668,E,N,,L
ITE002669,ABC002669,B,B,C,N
ITE002670,ABC002670,G,J,,
ITE002671,ABC002671,I,B,L,H
ITE002672,ABC002672,C,D,G,N
ITE002673,ABC002673,F,M,G,I
ITE002674,ABC002674,L,G,J,G
ITE002675,ABC002675,D,B,H,
ITE002676,ABC002676,N,E,B,J
ITE002677,ABC002677,G,B,G,G
ITE002678,ABC002678,G,A,I,N
ITE002679,ABC002679,A,C,F,L
ITE002680,ABC002680,A,C,J,H
ITE002681,ABC002681,N,N,J,
ITE002682,ABC002682,D,J,C,
ITE002683,ABC002683,E,J,I,
ITE002684,ABC002684,C,B,,
ITE002685,ABC002685,D,B,G,
ITE002686,ABC002686,I,A,I,
ITE002687,ABC002687,M,H,,L
ITE002688,ABC002688,D,A,I,
ITE002689,ABC002689,A,I,N,H
ITE002690,ABC002690,A,H,C,
ITE002691,ABC002691,J,N,C,
ITE002692,ABC002692,E,N,I,G
ITE002693,ABC002693,E,B,F,N
ITE002694,ABC002694,N,M,B,M
ITE002695,ABC002695,E,C,L,N
ITE002696,ABC002696,H,E,M,L
ITE002697,ABC002697,C,N,B,
ITE002698,ABC002698,H,B,E,N
ITE002699,ABC002699,H,C,E,
ITE002700,ABC002700,G,B,M,
ITE002701,ABC002701,M,F,D,
ITE002702,ABC002702,B,C,I,
ITE002703,ABC002703,J,I,G,
ITE002704,ABC002704,J,G,G,M
ITE002705,ABC002705,C,E,E,
ITE002706,ABC002706,G,G,H,
ITE002707,ABC002707,H,J,L,L
ITE002708,ABC002708,F,D,H,L
ITE002709,ABC002709,N,I,E,
ITE002710,ABC002710,I,F,L,N
ITE002711,ABC002711,G,J,H,I
ITE002712,ABC002712,B,E,G,N
ITE002713,ABC002713,L,J,F,I
ITE002714,ABC002714,M,D,F,
ITE002715,ABC002715,E,N,,
ITE002716,ABC002716,J,E,J,N
ITE002717,ABC002717,E,I,A,
ITE002718,ABC002718,I,H,H,
ITE002719,ABC002719,J,C,N,M
ITE002720,ABC002720,F,G,C,
ITE002721,ABC002721,J,G,L,M
ITE002722,ABC002722,A,I,M,
ITE002723,ABC002723,D,J,H,
ITE002724,ABC002724,G,J,G,
ITE002725,ABC002725,G,M,E,J
ITE002726,ABC002726,B,J,N,I
ITE002727,ABC002727,F,A,G,
ITE002728,ABC002728,E,F,A,I
ITE002729,ABC002729,N,N,N,G
ITE002730,ABC002730,M,H,C,
ITE002731,ABC002731,L,H,I,
ITE002732,ABC002732,J,J,M,
ITE002733,ABC002733,G,E,I,M
ITE002734,ABC002734,E,H,D,M
ITE002735,ABC002735,B,B,M,L
ITE002736,ABC002736,I,F,B,N
ITE002737,ABC002737,H,F,I,M
ITE002738,ABC002738,B,A,,J
ITE002739,ABC002739,M,N,L,L
ITE002740,ABC002740,L,N,D,H
ITE002741,ABC002741,N,I,H,H
ITE002742,ABC002742,B,N,A,
ITE002743,ABC002743,G,C,B,J
ITE002744,ABC002744,I,F,J,N
ITE002745,ABC002745,E,E,M,I
ITE002746,ABC002746,C,L,H,H
ITE002747,ABC002747,I,I,A,M
ITE002748,ABC002748,I,B,N,
ITE002749,ABC002749,M,B,G,J
ITE002750,ABC002750,J,I,M,
ITE002751,ABC002751,A,A,E,
ITE002752,ABC002752,F,E,A,
ITE002753,ABC002753,C,I,J,M
ITE002754,ABC002754,B,B,J,H
ITE002755,ABC002755,A,N,,
ITE002756,ABC002756,D,B,N,H
ITE002757,ABC002757,M,E,J,
ITE002758,ABC002758,G,M,J,I
ITE002759,ABC002759,F,L,B,G
ITE002760,ABC002760,M,L,D,I
ITE002761,ABC002761,H,C,L,
ITE002762,ABC002762,F,H,M,L
ITE002763,ABC002763,A,M,G,
ITE002764,ABC002764,M,N,G,
ITE002765,ABC002765,C,C,B,M
ITE002766,ABC002766,F,M,E,L
ITE002767,ABC002767,F,C,H,
ITE002768,ABC002768,M,H,E,M
ITE002769,ABC002769,J,A,I,
ITE002770,ABC002770,I,M,H,J
ITE002771,ABC002771,D,L,C,H
ITE002772,ABC002772,L,H,L,J
ITE002773,ABC002773,H,C,L,M
ITE002774,ABC002774,D,A,G,N
ITE002775,ABC002775,H,H,I,I
ITE002776,ABC002776,A,F,A,
ITE002777,ABC002777,N,C,,H
ITE002778,ABC002778,B,E,A,
ITE002779,ABC002779,M,N,J,
ITE002780,ABC002780,F,L,J,L
ITE002781,ABC002781,C,I,I,
ITE002782,ABC002782,A,L,M,
ITE002783,ABC002783,B,N,J,
ITE002784,ABC002784,N,D,N,
ITE002785,ABC002785,M,H,L,
ITE002786,ABC002786,L,F,E,
ITE002787,ABC002787,I,J,L,G
ITE002788,ABC002788,N,B,G,
ITE002789,ABC002789,H,M,,
ITE002790,ABC002790,L,E,H,G
ITE002791,ABC002791,N,J,A,M
ITE002792,ABC002792,C,I,D,J
ITE002793,ABC002793,B,M,C,
ITE002794,ABC002794,G,I,J,
ITE002795,ABC002795,L,N,,
ITE002796,ABC002796,C,B,G,
ITE002797,ABC002797,I,G,L,
ITE002798,ABC002798,B,H,D,I
ITE002799,ABC002799,H,M,D,G
ITE002800,ABC002800,L,I,A,H
ITE002801,ABC002801,E,N,N,G
ITE002802,ABC002802,L,I,G,I
ITE002803,ABC002803,E,J,J,
ITE002804,ABC002804,A,C,D,M
ITE002805,ABC002805,G,L,M,
ITE002806,ABC002806,H,D,G,
ITE002807,ABC002807,C,H,J,
ITE002808,ABC002808,D,A,B,J
ITE002809,ABC002809,D,A,D,L
ITE002810,ABC002810,B,C,F,
ITE002811,ABC002811,E,H,M,G
ITE002812,ABC002812,L,A,I,
ITE002813,ABC002813,H,A,A,
ITE002814,ABC002814,E,A,J,L
ITE002815,ABC002815,G,A,H,I
ITE002816,ABC002816,C,G,F,
ITE002817,ABC002817,C,H,G,G
ITE002818,ABC002818,M,E,G,
ITE002819,ABC002819,A,N,H,
ITE002820,ABC002820,N,M,G,N
ITE002821,ABC002821,L,F,M,
ITE002822,ABC002822,M,H,E,
ITE002823,ABC002823,I,M,B,
ITE002824,ABC002824,A,E,M,
ITE002825,ABC002825,I,J,M,M
ITE002826,ABC002826,N,L,M,
